dfo_centroid_y,dfo_main_cause,dfo_centroid_x,slope_threshold,dfo_severity,threshold_b1b2,dfo_displaced,began,dfo_validation_type,dfo_country,dfo_dead,gfd_country_code,ended,threshold_type,threshold_b7,began_y,began_m,began_d,ended_y,ended_m,ended_d,path,range
9.644602,Heavy rain,15.109633,5,1,0.7,3000,2007/8/9,News,Chad,3,NI CM CT CD,2007/8/15,0,675,2007,8,9,2007,8,15,/Nigeria/DFO_3167_From_20070809_to_20070815/DFO_3167_From_20070809_to_20070815.tif,"(6.753085148368503 12.100306877089954,6.753085148368503 5.785150429729717,16.97142150522806 5.785150429729717,16.97142150522806 12.100306877089954,6.753085148368503 12.100306877089954)"
14.315988,Heavy Rain,2.956491,5,1,0.7,0,2012/9/15,News,Niger,91,MR AG ML UV BN NI NG,2012/10/15,0,675,2012,9,15,2012,10,15,/Nigeria/DFO_3994_From_20120915_to_20121015/DFO_3994_From_20120915_to_20121015.tif,"(-7.1303775676987025 23.951331262836742,-7.1303775676987025 9.919646524889815,9.29756319063705 9.919646524889815,9.29756319063705 23.951331262836742,-7.1303775676987025 23.951331262836742)"
10.514296,Heavy rain,7.48686,5,1,0.7,210000,2003/9/5,News,Nigeria,16,BN NI CM CD NG,2003/10/28,0,675,2003,9,5,2003,10,28,/Nigeria/DFO_2345_From_20030905_to_20031028/DFO_2345_From_20030905_to_20031028.tif,"(2.9621946493841222 16.205607725516167,2.9621946493841222 7.709790925955792,15.28034298287306 7.709790925955792,15.28034298287306 16.205607725516167,2.9621946493841222 16.205607725516167)"
13.037658,Heavy rain,0.612005,5,1.5,0.7,540000,2007/7/26,News,Ghana,153,MR AG ML UV TO GH IV GV SL BN NI CM CD NG UU,2007/10/10,0,675,2007,7,26,2007,10,10,/Nigeria/DFO_3166_From_20070726_to_20071010/DFO_3166_From_20070726_to_20071010.tif,"(-11.588267165141827 23.951331262836742,-11.588267165141827 4.282718117039817,15.28034298287306 4.282718117039817,15.28034298287306 23.951331262836742,-11.588267165141827 23.951331262836742)"
10.4748,Heavy Rain,8.2375,5,2,0.944,148000,2018/8/20,FloodList,Nigeria,108,BN NI CM CD NG,2018/10/2,1,680.87,2018,8,20,2018,10,2,/Nigeria/DFO_4667_From_20180820_to_20181002/DFO_4667_From_20180820_to_20181002.tif,"(1.9538357429599593 16.44366127580784,1.9538357429599593 5.785150429729718,15.859756341130153 5.785150429729718,15.859756341130153 16.44366127580784,1.9538357429599593 16.44366127580784)"
14.211698,Heavy rain,-3.10202,5,1,0.7,10000,2003/8/10,News,Mali,31,MR AG ML UV TO GH IV GV SL BN NI NG UU,2003/10/19,0,675,2003,8,10,2003,10,19,/Nigeria/DFO_2320_From_20030810_to_20031019/DFO_2320_From_20030810_to_20031019.tif,"(-11.588267165141827 23.951331262836742,-11.588267165141827 4.282718117039817,9.297563190637048 4.282718117039817,9.297563190637048 23.951331262836742,-11.588267165141827 23.951331262836742)"
15.485015,Heavy Rain,5.095075,5,1.5,0.7,0,2016/9/14,News,Mali,0,AG ML BN NI NG,2016/9/22,0,675,2016,9,14,2016,9,22,/Nigeria/DFO_4391_From_20160914_to_20160922/DFO_4391_From_20160914_to_20160922.tif,"(1.556331229737071 23.951331262836742,1.556331229737071 9.919646524889815,9.439047847885872 9.919646524889815,9.439047847885872 23.951331262836742,1.556331229737071 23.951331262836742)"
12.63425,Heavy rain,10.012759,5,1,0.7,10000,2003/8/5,News,Nigeria,7,NI CM CD NG,2003/10/12,0,675,2003,8,5,2003,10,12,/Nigeria/DFO_2314_From_20030805_to_20031012/DFO_2314_From_20030805_to_20031012.tif,"(3.741483158357807 16.205607725516167,3.741483158357807 9.845535513949955,15.280342982873062 9.845535513949955,15.280342982873062 16.205607725516167,3.741483158357807 16.205607725516167)"
10.292106,Heavy rain,11.74837,5,1,0.7,140000,2007/8/4,News,Nigeria,101,TO GH BN NI CM CD NG,2007/10/21,0,675,2007,8,4,2007,10,21,/Nigeria/DFO_3151_From_20070804_to_20071021/DFO_3151_From_20070804_to_20071021.tif,"(0.5906422993085854 16.205607725516167,0.5906422993085854 3.5483453722721077,15.859756341130153 3.5483453722721077,15.859756341130153 16.205607725516167,0.5906422993085854 16.205607725516167)"
11.204999,Heavy Rain,15.210001,5,1.5,0.7,0,2010/10/1,News,Chad,0,NI CM CT CD,2010/11/5,0,675,2010,10,1,2010,11,5,/Nigeria/DFO_3741_From_20101001_to_20101105/DFO_3741_From_20101001_to_20101105.tif,"(11.02008274793623 13.488203991054617,11.02008274793623 6.5397352683901175,18.94322355387041 6.5397352683901175,18.94322355387041 13.488203991054617,11.02008274793623 13.488203991054617)"
41.457083,Heavy Rain,26.597174,5,1.5,0.7,500,2015/2/1,News,Greece,3,IT HR AL BK MJ RB GR MK KV BU EG TU CY DX AX GZ IS WE NM SY LE RO UP SI UU,2015/2/9,0,675,2015,2,1,2015,2,9,/Greece/DFO_4221_From_20150201_to_20150209/DFO_4221_From_20150201_to_20150209.tif,"(13.18053100624368 46.7550647502108,13.18053100624368 29.002108947798757,38.054881223513235 29.002108947798757,38.054881223513235 46.7550647502108,13.18053100624368 46.7550647502108)"
40.865552,Heavy Rain and Snowmelt,19.941173,5,1,0.7,800,2018/3/7,FloodList,Albania,0,IT HR AL BK MJ RB GR MK KV BU TU SI UU,2018/3/14,0,675,2018,3,7,2018,3,14,/Greece/DFO_4580_From_20180307_to_20180314/DFO_4580_From_20180307_to_20180314.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.447391765399864,13.18053100624368 46.447391765399864)"
39.867742,Torrential Rain,21.005618,5,1,0.7,200,2012/2/3,News,Greece,1,IT HR AL BK MJ RB GR MK KV BU TU SI UU,2012/2/6,0,675,2012,2,3,2012,2,6,/Greece/DFO_3897_From_20120203_to_20120206/DFO_3897_From_20120203_to_20120206.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.447391765399864,13.18053100624368 46.447391765399864)"
41.552073,Snowmelt,26.472618,5,1,0.7,0,2006/1/2,News,Greece,0,IT HR AL BK MJ RB GR MK KV BU TU SI UU,2006/1/20,0,675,2006,1,2,2006,1,20,/Greece/DFO_2784_From_20060102_to_20060120/DFO_2784_From_20060102_to_20060120.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.447391765399864,13.18053100624368 46.447391765399864)"
40.895857,Rain and snowmelt,25.565808,5,1,0.7,0,2006/3/9,News,Greece,0,IT HR AL BK MJ RB GR MK KV BU TU SI UU,2006/3/25,0,675,2006,3,9,2006,3,25,/Greece/DFO_2817_From_20060309_to_20060325/DFO_2817_From_20060309_to_20060325.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.447391765399864,13.18053100624368 46.447391765399864)"
41.591029,Heavy rain,26.714824,5,1,0.7,0,2003/1/17,News,Turkey,0,IT HR AL BK MJ RB GR MK KV BU TU RO UP SI UU,2003/3/3,0,675,2003,1,17,2003,3,3,/Greece/DFO_2174_From_20030117_to_20030303/DFO_2174_From_20030117_to_20030303.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 36.38176900684063,29.729744327935563 36.38176900684063,29.729744327935563 46.447391765399864,13.18053100624368 46.447391765399864)"
41.457879,Heavy Rain,27.710632,5,1.5,0.7,1000,2014/12/4,News,Bulgaria,40,IT HR AL BK MJ RB GR MK KV BU EG TU CY DX AX GZ IS WE NM SY LE RO UP SI UU,2014/12/14,0,675,2014,12,4,2014,12,14,/Greece/DFO_4211_From_20141204_to_20141214/DFO_4211_From_20141204_to_20141214.tif,"(13.18053100624368 46.7550647502108,13.18053100624368 29.002108947798757,38.054881223513235 29.002108947798757,38.054881223513235 46.7550647502108,13.18053100624368 46.7550647502108)"
41.160287,Heavy Rain,27.338848,5,1,0.7,0,2010/2/13,0,Bulgaria,0,IT HR AL BK MJ RB GR MK KV BU EG TU CY DX AX GZ IS WE NM SY LE RO UP SI UU,2010/2/20,0,675,2010,2,13,2010,2,20,/Greece/DFO_3607_From_20100213_to_20100220/DFO_3607_From_20100213_to_20100220.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 29.002108947798757,38.054881223513235 29.002108947798757,38.054881223513235 46.447391765399864,13.18053100624368 46.447391765399864)"
46.25748,Heavy rain,14.032553,5,1,0.7,0,2007/9/18,News,Slovenia,6,IT HR AL BK MJ RB GR MK KV BU TU HU SI AU UU,2007/9/20,0,675,2007,9,18,2007,9,20,/Greece/DFO_3193_From_20070918_to_20070920/DFO_3193_From_20070918_to_20070920.tif,"(12.122764759192943 47.80160205621004,12.122764759192943 36.38176900684062,29.060499441266522 36.38176900684062,29.060499441266522 47.80160205621004,12.122764759192943 47.80160205621004)"
41.089986,Torrential Rain,28.950479,5,2,0.7,0,2009/9/7,0,Turkey,31,IT HR AL BK MJ RB GR MK KV BU EG TU CY DX AX GZ IS WE NM SY LE RO UP SI UU,2009/9/10,0,675,2009,9,7,2009,9,10,/Greece/DFO_3536_From_20090907_to_20090910/DFO_3536_From_20090907_to_20090910.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 29.002108947798757,38.054881223513235 29.002108947798757,38.054881223513235 46.447391765399864,13.18053100624368 46.447391765399864)"
41.428248,Heavy rain,26.418711,5,2,0.7,300,2005/2/17,News,Greece,0,IT HR AL BK MJ RB GR MK KV BU TU SI UU,2005/3/24,0,675,2005,2,17,2005,3,24,/Greece/DFO_2626_From_20050217_to_20050324/DFO_2626_From_20050217_to_20050324.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.447391765399864,13.18053100624368 46.447391765399864)"
44.734938,Heavy Rain and Snowmelt,16.94721,5,1,0.7,10,2018/3/10,FloodList,Croatia,0,IT HR AL BK MJ RB GR MK KV BU TU SI AU UU,2018/3/14,0,675,2018,3,10,2018,3,14,/Greece/DFO_4581_From_20180310_to_20180314/DFO_4581_From_20180310_to_20180314.tif,"(13.18053100624368 46.52599435276032,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.52599435276032,13.18053100624368 46.52599435276032)"
41.466448,Heavy Rain,20.082834,5,1.5,0.7,1500,2010/1/4,0,Albania,0,IT HR AL BK MJ RB GR MK KV BU TU SI AU UU,2010/1/13,0,675,2010,1,4,2010,1,13,/Greece/DFO_3591_From_20100104_to_20100113/DFO_3591_From_20100104_to_20100113.tif,"(13.18053100624368 46.52599435276032,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.52599435276032,13.18053100624368 46.52599435276032)"
42.523179,Heavy rain,24.501635,5,1,0.7,0,2007/5/22,News,Bulgaria,2,IT HR AL BK MJ RB GR MK KV BU TU RO SI UU,2007/6/6,0,675,2007,5,22,2007,6,6,/Greece/DFO_3085_From_20070522_to_20070606/DFO_3085_From_20070522_to_20070606.tif,"(13.18053100624368 46.7550647502108,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.7550647502108,13.18053100624368 46.7550647502108)"
40.106682,Torrential Rain,21.469658,5,1,0.7,0,2010/12/3,News,Greece,1,IT HR AL BK MJ RB GR MK KV BU TU SI UU,2010/12/17,0,675,2010,12,3,2010,12,17,/Greece/DFO_3756_From_20101203_to_20101217/DFO_3756_From_20101203_to_20101217.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.447391765399864,13.18053100624368 46.447391765399864)"
43.987173,Heavy Rain,17.704984,5,1,0.7,0,2010/6/22,0,Bosnia and Herzegovina,46,IT HR AL BK MJ RB GR MK KV BU TU SI AU UU,2010/6/26,0,675,2010,6,22,2010,6,26,/Greece/DFO_3665_From_20100622_to_20100626/DFO_3665_From_20100622_to_20100626.tif,"(13.18053100624368 46.52599435276032,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.52599435276032,13.18053100624368 46.52599435276032)"
41.531705,Heavy Rain,26.671405,5,1.5,0.7,0,2018/3/25,FloodList,Greece,0,IT HR AL BK MJ RB GR MK KV BU TU RO UP SI UU,2018/4/8,0,675,2018,3,25,2018,4,8,/Greece/DFO_4597_From_20180325_to_20180408/DFO_4597_From_20180325_to_20180408.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 36.38176900684063,29.729744327935563 36.38176900684063,29.729744327935563 46.447391765399864,13.18053100624368 46.447391765399864)"
45.829287,Heavy rain,8.642375,5,1,0.7,10000,2002/11/22,News,Italy,0,FR IT SM HR AL BK MJ RB GR MK KV BU TU SI AU UU SZ,2002/12/3,0,675,2002,11,22,2002,12,3,/Greece/DFO_2099_From_20021122_to_20021203/DFO_2099_From_20021122_to_20021203.tif,"(6.548718421231312 47.094178769965914,6.548718421231312 36.38176900684062,29.060499441266522 36.38176900684062,29.060499441266522 47.094178769965914,6.548718421231312 47.094178769965914)"
41.397529,Heavy rain,19.773795,5,1,0.7,9700,2002/9/21,News,Albania,1,IT HR AL BK MJ RB GR MK KV BU TU SI UU,2002/10/8,0,675,2002,9,21,2002,10,8,/Greece/DFO_2060_From_20020921_to_20021008/DFO_2060_From_20020921_to_20021008.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.447391765399864,13.18053100624368 46.447391765399864)"
39.686804,Heavy RAin,22.53924,5,1,0.7,30,2018/2/26,FloodLIst,Greece,0,IT HR AL BK MJ RB GR MK KV BU TU SI UU,2018/3/2,0,675,2018,2,26,2018,3,2,/Greece/DFO_4583_From_20180226_to_20180302/DFO_4583_From_20180226_to_20180302.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.447391765399864,13.18053100624368 46.447391765399864)"
42.55503,"Dam Break, Snowmelt, Heavy Rain",24.257634,5,1.5,0.481,1000,2012/2/1,News,Bulgaria,5,IT HR AL BK MJ RB GR MK KV BU TU RO SI UU,2012/2/6,1,760.53,2012,2,1,2012,2,6,/Greece/DFO_3896_From_20120201_to_20120206/DFO_3896_From_20120201_to_20120206.tif,"(13.18053100624368 46.7550647502108,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.7550647502108,13.18053100624368 46.7550647502108)"
39.608875,Heavy rain,22.223743,5,1,0.7,0,2003/1/27,News,Greece,0,IT HR AL BK MJ RB GR MK KV BU TU SI UU,2003/2/7,0,675,2003,1,27,2003,2,7,/Greece/DFO_2172_From_20030127_to_20030207/DFO_2172_From_20030127_to_20030207.tif,"(13.18053100624368 46.447391765399864,13.18053100624368 36.38176900684063,29.060499441266522 36.38176900684063,29.060499441266522 46.447391765399864,13.18053100624368 46.447391765399864)"
30.521816,Monsoonal Rain,78.938377,5,2,0.7,13000,2008/9/22,News,Nepal,49,BG IN CH UU PK NP,2008/9/29,0,675,2008,9,22,2008,9,29,/Pakistan/DFO_3383_From_20080922_to_20080929/DFO_3383_From_20080922_to_20080929.tif,"(67.99572964321689 35.22967965495734,67.99572964321689 22.453390526567443,89.7506800363814 22.453390526567443,89.7506800363814 35.22967965495734,67.99572964321689 35.22967965495734)"
33.363388,Monsoonal Rain,73.257885,5,2,0.7,10000000,2010/7/27,News,Pakistan,1750,IN CH AF PK UU NP,2010/11/15,0,675,2010,7,27,2010,11,15,/Pakistan/DFO_3696_From_20100727_to_20101115/DFO_3696_From_20100727_to_20101115.tif,"(67.48144414305845 37.09817544592594,67.48144414305845 29.06499101768712,82.45186835291028 29.06499101768712,82.45186835291028 37.09817544592594,67.48144414305845 37.09817544592594)"
28.197268,Monsoonal rain,79.373434,5,1,0.7,0,2005/9/16,News,India,23,BG IN CH PK UU NP,2005/10/5,0,675,2005,9,16,2005,10,5,/Pakistan/DFO_2731_From_20050916_to_20051005/DFO_2731_From_20050916_to_20051005.tif,"(67.99572964321689 35.18476389075136,67.99572964321689 22.453390526567446,89.7506800363814 22.453390526567446,89.7506800363814 35.18476389075136,67.99572964321689 35.18476389075136)"
22.411409,Heavy rain,71.309729,5,1,0.835,8400,2006/7/4,News,India,24,IN PK,2006/7/7,1,1478.83,2006,7,4,2006,7,7,/Pakistan/DFO_2911_From_20060704_to_20060707/DFO_2911_From_20060704_to_20060707.tif,"(67.99572964321689 30.908783138342436,67.99572964321689 8.073608616024199,81.76914873697946 8.073608616024199,81.76914873697946 30.908783138342436,67.99572964321689 30.908783138342436)"
28.740393,"Monsoon Rain, began with #4078",69.106502,5,1.5,0.7,12000,2013/8/7,News,Pakistan,70,IN CH AF PK UU NP IR,2013/8/21,0,675,2013,8,7,2013,8,21,/Pakistan/DFO_4082_From_20130807_to_20130821/DFO_4082_From_20130807_to_20130821.tif,"(60.77776633531653 35.18476389075136,60.77776633531653 23.15632223639097,82.45186835291028 23.15632223639097,82.45186835291028 35.18476389075136,60.77776633531653 35.18476389075136)"
25.012345,Monsoonal Rain,69.066891,5,1.5,0.7,660000,2011/8/12,News,Pakistan,434,IN PK,2011/11/1,0,675,2011,8,12,2011,11,1,/Pakistan/DFO_3857_From_20110812_to_20111101/DFO_3857_From_20110812_to_20111101.tif,"(65.91612976048019 30.908783138342436,65.91612976048019 23.156322236390963,77.38761593868648 23.156322236390963,77.38761593868648 30.908783138342436,65.91612976048019 30.908783138342436)"
33.056169,Heavy rain,69.948565,5,1,0.7,50,2006/7/9,News,Pakistan,23,AF PK,2006/7/13,0,675,2006,7,9,2006,7,13,/Pakistan/DFO_2916_From_20060709_to_20060713/DFO_2916_From_20060709_to_20060713.tif,"(67.48144414305845 34.088819244125546,67.48144414305845 29.098677840841603,73.55180967549612 29.098677840841603,73.55180967549612 34.088819244125546,67.48144414305845 34.088819244125546)"
34.97581,Torrential Rain,72.225824,5,1,0.7,500,2007/6/16,News,Pakistan,22,CH AF PK,2007/6/20,0,675,2007,6,16,2007,6,20,/Pakistan/DFO_3101_From_20070616_to_20070620/DFO_3101_From_20070616_to_20070620.tif,"(67.5825046125219 37.09817544592594,67.5825046125219 33.5992374142804,76.75205787517191 33.5992374142804,76.75205787517191 37.09817544592594,67.5825046125219 37.09817544592594)"
34.27492,Heavy rain,71.869938,5,1,0.7,2000,2007/6/28,News,Pakistan,130,CH AF PK,2007/7/22,0,675,2007,6,28,2007,7,22,/Pakistan/DFO_3116_From_20070628_to_20070722/DFO_3116_From_20070628_to_20070722.tif,"(67.48144414305845 37.09817544592594,67.48144414305845 29.0986778408416,76.75205787517191 29.0986778408416,76.75205787517191 37.09817544592594,67.48144414305845 37.09817544592594)"
26.170616,Monsoonal rain,90.853814,5,2,0.7,9500000,2003/6/11,News,Bangladesh,600,BM BG IN CH BT UU PK NP,2003/10/10,0,675,2003,6,11,2003,10,10,/Pakistan/DFO_2248_From_20030611_to_20031010/DFO_2248_From_20030611_to_20031010.tif,"(67.99572964321689 35.18476389075136,67.99572964321689 17.01184569301344,97.77712709998933 17.01184569301344,97.77712709998933 35.18476389075136,67.99572964321689 35.18476389075136)"
25.117454,Tropical Cyclone Phet,67.905172,5,1,0.7,4000,2010/6/6,0,Pakistan,23,IN PK,2010/6/7,0,675,2010,6,6,2010,6,7,/Pakistan/DFO_3658_From_20100606_to_20100607/DFO_3658_From_20100606_to_20100607.tif,"(65.91612976048019 30.96268205538961,65.91612976048019 22.7228851118033,77.38761593868648 22.7228851118033,77.38761593868648 30.96268205538961,65.91612976048019 30.96268205538961)"
32.886368,Monsoonal rain,73.884164,5,1,0.7,3000,2006/8/31,News,India,39,IN CH UU AF PK NP,2006/9/11,0,675,2006,8,31,2006,9,11,/Pakistan/DFO_2958_From_20060831_to_20060911/DFO_2958_From_20060831_to_20060911.tif,"(67.48144414305845 37.09817544592594,67.48144414305845 29.06499101768712,82.45186835291028 29.06499101768712,82.45186835291028 37.09817544592594,67.48144414305845 37.09817544592594)"
33.3752,Monsoonal Rain,75.1439,5,1,0.7,0,2018/6/25,FloodList,India,3,IN CH PK UU NP,2018/7/11,0,675,2018,6,25,2018,7,11,/Pakistan/DFO_4640_From_20180625_to_20180711/DFO_4640_From_20180625_to_20180711.tif,"(70.64575973136947 35.18476389075136,70.64575973136947 29.06499101768712,82.45186835291028 29.06499101768712,82.45186835291028 35.18476389075136,70.64575973136947 35.18476389075136)"
33.944858,Monsoonal Rain,75.341864,5,2,0.7,30000,2014/9/1,News,Pakistan,300,IN CH UU TI AF PK NP,2014/10/11,0,675,2014,9,1,2014,10,11,/Pakistan/DFO_4179_From_20140901_to_20141011/DFO_4179_From_20140901_to_20141011.tif,"(67.48144414305845 39.8021044511257,67.48144414305845 29.06499101768712,82.45186835291028 29.06499101768712,82.45186835291028 39.8021044511257,67.48144414305845 39.8021044511257)"
29.81192,Heavy Rain,80.763928,5,2,0.7,0,2009/10/4,0,Nepal,45,BG IN CH BT UU PK NP,2009/10/12,0,675,2009,10,4,2009,10,12,/Pakistan/DFO_3553_From_20091004_to_20091012/DFO_3553_From_20091004_to_20091012.tif,"(70.64575973136947 35.18476389075136,70.64575973136947 22.453390526567446,97.10114484868937 22.453390526567446,97.10114484868937 35.18476389075136,70.64575973136947 35.18476389075136)"
34.343166,Monsoonal Rain,72.27367,5,1.5,0.7,803000,2015/7/15,News,Pakistan,166,IN CH KG TI AF PK UU NP,2015/8/19,0,675,2015,7,15,2015,8,19,/Pakistan/DFO_4272_From_20150715_to_20150819/DFO_4272_From_20150715_to_20150819.tif,"(67.48144414305845 39.36417575011743,67.48144414305845 29.06499101768712,82.45186835291028 29.06499101768712,82.45186835291028 39.36417575011743,67.48144414305845 39.36417575011743)"
33.054515,Heavy Rain,71.7788,5,1.5,0.7,2400,2016/3/12,News,Pakistan,121,IN CH AF PK UU NP,2016/4/13,0,675,2016,3,12,2016,4,13,/Pakistan/DFO_4339_From_20160312_to_20160413/DFO_4339_From_20160312_to_20160413.tif,"(67.48144414305845 37.09817544592594,67.48144414305845 29.06499101768712,82.45186835291028 29.06499101768712,82.45186835291028 37.09817544592594,67.48144414305845 37.09817544592594)"
